11:34:44.501582 unpack-trees.c:502           | d0 | main                     | data         |     |  0.297378 |  0.283243 | unpack_trees | ......check_updates/nr_write:3970
11:34:44.501586 unpack-trees.c:505           | d0 | main                     | region_leave |     |  0.297382 |  0.283247 | unpack_trees | ....label:check_updates
11:34:44.501591 cache-tree.c:275             | d0 | main                     | region_enter |     |  0.297387 |           | cache_tree   | ....label:fully_valid
11:34:44.501595 cache-tree.c:277             | d0 | main                     | region_leave |     |  0.297391 |  0.000004 | cache_tree   | ....label:fully_valid
11:34:44.501657 cache-tree.c:535             | d0 | main                     | region_enter | r1  |  0.297452 |           | cache_tree   | ....label:update
11:34:44.504244 cache-tree.c:538             | d0 | main                     | region_leave | r1  |  0.300039 |  0.002587 | cache_tree   | ....label:update
11:34:44.504256 unpack-trees.c:1996          | d0 | main                     | region_leave | r1  |  0.300052 |  0.296959 | unpack_trees | ..label:unpack_trees
11:34:44.504261 unpack-trees.c:1999          | d0 | main                     | data         |     |  0.300057 |  0.296983 | unpack_trees | ..unpack_trees/nr_unpack_entries:4078
11:34:44.504265 unpack-trees.c:2000          | d0 | main                     | region_leave |     |  0.300061 |  0.296987 | unpack_trees | label:unpack_trees
11:34:44.504270 cache-tree.c:275             | d0 | main                     | region_enter |     |  0.300066 |           | cache_tree   | label:fully_valid
11:34:44.504315 cache-tree.c:277             | d0 | main                     | region_leave |     |  0.300111 |  0.000045 | cache_tree   | label:fully_valid
11:34:44.504322 read-cache.c:3144            | d0 | main                     | region_enter | r1  |  0.300118 |           | index        | label:do_write_index /_git/git-bundle-test/.git/index.lock
11:34:44.505348 read-cache.c:3025            | d0 | main                     | region_enter |     |  0.301143 |           | index        | ..label:write/extension/cache_tree
11:34:44.505354 cache-tree.c:588             | d0 | main                     | region_enter | r1  |  0.301150 |           | cache_tree   | ....label:write
11:34:44.505392 cache-tree.c:590             | d0 | main                     | region_leave | r1  |  0.301188 |  0.000038 | cache_tree   | ....label:write
11:34:44.505398 read-cache.c:3029            | d0 | main                     | data         |     |  0.301194 |  0.000051 | index        | ....write/extension/cache_tree/bytes:6460
11:34:44.505402 read-cache.c:3030            | d0 | main                     | region_leave |     |  0.301198 |  0.000055 | index        | ..label:write/extension/cache_tree
11:34:44.505808 read-cache.c:3106            | d0 | main                     | data         | r1  |  0.301604 |  0.001486 | index        | ..write/version:2
11:34:44.505816 read-cache.c:3108            | d0 | main                     | data         | r1  |  0.301612 |  0.001494 | index        | ..write/cache_nr:3970
11:34:44.505820 read-cache.c:3147            | d0 | main                     | region_leave | r1  |  0.301616 |  0.001498 | index        | label:do_write_index /_git/git-bundle-test/.git/index.lock
11:34:44.505863 unpack-trees.c:1740          | d0 | main                     | region_enter |     |  0.301658 |           | unpack_trees | label:unpack_trees
11:34:44.505869 unpack-trees.c:1744          | d0 | main                     | region_enter | r1  |  0.301665 |           | unpack_trees | ..label:unpack_trees
11:34:44.505884 unpack-trees.c:1883          | d0 | main                     | region_enter | r1  |  0.301679 |           | unpack_trees | ....label:traverse_trees
11:34:44.506186 unpack-trees.c:1885          | d0 | main                     | region_leave | r1  |  0.301982 |  0.000303 | unpack_trees | ....label:traverse_trees
11:34:44.506205 unpack-trees.c:417           | d0 | main                     | region_enter |     |  0.302001 |           | unpack_trees | ....label:check_updates
11:34:44.506210 unpack-trees.c:505           | d0 | main                     | region_leave |     |  0.302006 |  0.000005 | unpack_trees | ....label:check_updates
11:34:44.506215 unpack-trees.c:1996          | d0 | main                     | region_leave | r1  |  0.302011 |  0.000346 | unpack_trees | ..label:unpack_trees
11:34:44.506219 unpack-trees.c:1999          | d0 | main                     | data         |     |  0.302015 |  0.000357 | unpack_trees | ..unpack_trees/nr_unpack_entries:1
11:34:44.506222 unpack-trees.c:2000          | d0 | main                     | region_leave |     |  0.302019 |  0.000361 | unpack_trees | label:unpack_trees
11:34:44.506459 git.c:785                    | d0 | main                     | exit         |     |  0.302254 |           |              | code:0
11:34:44.506470 tree-walk.c:185              | d0 | main                     | data_json    | r1  |  0.302265 |  0.302265 | traverse_tre | statistics:{"traverse_trees_count":206,"traverse_trees_max_depth":7}
11:34:44.506476 trace2/tr2_tgt_perf.c:213    | d0 | main                     | atexit       |     |  0.302271 |           |              | code:0
